citizenid,number_of_open_accounts,number_of_closed_accounts,total_loan_months,delinquent_months,total_dpd,enquiry_count,credit_utilization_ratio
12305,5.0,2.0,44.0,0.0,21.0,1.0,39.26
18818,10.0,2.0,61.0,8.0,263.0,5.0,88.66
60616,8.0,6.0,167.0,11.0,348.0,9.0,99.73
92320,5.0,1.0,50.0,0.0,1.0,0.0,15.96
40044,2.0,1.0,44.0,1.0,16.0,1.0,11.78
39313,5.0,3.0,58.0,0.0,10.0,0.0,13.6
45755,5.0,1.0,62.0,0.0,17.0,2.0,22.63
17416,5.0,3.0,26.0,0.0,10.0,0.0,22.27
37247,3.0,1.0,15.0,1.0,9.0,1.0,33.34
88058,5.0,3.0,64.0,0.0,6.0,1.0,35.27
91762,3.0,3.0,42.0,0.0,0.0,2.0,26.26
28661,5.0,1.0,80.0,1.0,10.0,2.0,39.07
44192,5.0,3.0,36.0,0.0,20.0,1.0,46.63
81949,3.0,3.0,41.0,1.0,3.0,2.0,37.5
74234,2.0,2.0,53.0,1.0,24.0,1.0,28.34
36288,2.0,3.0,64.0,1.0,3.0,0.0,29.91
20583,2.0,3.0,27.0,0.0,6.0,1.0,35.58
69329,4.0,3.0,67.0,1.0,27.0,1.0,30.78
84737,3.0,3.0,78.0,1.0,0.0,1.0,17.16
93127,2.0,1.0,39.0,1.0,14.0,1.0,21.4
80575,2.0,3.0,54.0,0.0,16.0,1.0,34.2
35582,8.0,6.0,165.0,5.0,240.0,9.0,86.18
94220,11.0,4.0,170.0,10.0,171.0,9.0,96.56
18590,5.0,1.0,81.0,1.0,18.0,2.0,17.56
63855,11.0,5.0,68.0,7.0,238.0,9.0,76.57
94767,5.0,1.0,43.0,0.0,4.0,2.0,47.83
82493,2.0,3.0,77.0,1.0,0.0,1.0,48.11
32808,5.0,2.0,55.0,1.0,27.0,2.0,19.04
67760,2.0,3.0,19.0,1.0,28.0,1.0,32.52
86032,11.0,2.0,173.0,4.0,179.0,5.0,85.23
69259,3.0,1.0,21.0,0.0,23.0,2.0,18.0
74606,3.0,2.0,27.0,0.0,18.0,0.0,27.4
47286,10.0,2.0,74.0,10.0,172.0,7.0,78.77
42366,5.0,3.0,66.0,1.0,6.0,1.0,48.2
92673,2.0,3.0,82.0,0.0,23.0,0.0,46.61
15780,2.0,2.0,75.0,1.0,10.0,0.0,16.56
66743,4.0,1.0,68.0,0.0,26.0,1.0,19.03
18974,3.0,3.0,17.0,0.0,24.0,2.0,34.31
82313,6.0,4.0,173.0,6.0,103.0,6.0,82.41
76853,5.0,1.0,20.0,0.0,10.0,1.0,32.9
63575,5.0,2.0,18.0,0.0,9.0,2.0,10.36
54943,5.0,1.0,33.0,1.0,0.0,1.0,13.94
87499,3.0,3.0,42.0,1.0,20.0,0.0,27.63
46005,3.0,2.0,64.0,1.0,20.0,2.0,46.64
62767,3.0,1.0,35.0,0.0,10.0,0.0,43.75
44957,3.0,1.0,47.0,0.0,2.0,2.0,21.41
24790,4.0,2.0,21.0,1.0,23.0,1.0,49.14
15952,3.0,1.0,36.0,0.0,16.0,2.0,48.2
75426,4.0,3.0,26.0,0.0,0.0,2.0,46.94
84754,2.0,3.0,20.0,1.0,15.0,2.0,29.54
77577,3.0,3.0,15.0,0.0,18.0,1.0,21.7
37466,2.0,1.0,31.0,0.0,23.0,0.0,12.35
69632,4.0,2.0,52.0,1.0,23.0,0.0,21.61
76911,5.0,2.0,43.0,0.0,8.0,1.0,40.34
16409,4.0,2.0,22.0,1.0,21.0,1.0,42.62
50353,3.0,3.0,40.0,0.0,1.0,1.0,37.51
53140,5.0,3.0,69.0,0.0,22.0,2.0,28.28
54144,4.0,3.0,21.0,1.0,20.0,1.0,46.15
98169,3.0,3.0,47.0,0.0,22.0,0.0,19.53
89466,4.0,1.0,59.0,1.0,7.0,2.0,11.49
94702,2.0,1.0,58.0,0.0,20.0,1.0,28.27
10176,4.0,1.0,73.0,0.0,20.0,0.0,43.79
50993,5.0,3.0,36.0,0.0,5.0,1.0,24.79
51725,4.0,3.0,15.0,1.0,1.0,0.0,23.2
17952,4.0,3.0,52.0,1.0,16.0,2.0,11.88
95262,11.0,4.0,132.0,4.0,94.0,4.0,90.56
21375,5.0,1.0,83.0,0.0,26.0,1.0,44.77
45092,5.0,1.0,83.0,0.0,12.0,1.0,14.96
96820,4.0,1.0,81.0,0.0,29.0,1.0,35.32
10109,4.0,3.0,71.0,0.0,14.0,1.0,27.63
60836,2.0,1.0,35.0,1.0,22.0,1.0,33.43
42695,5.0,1.0,56.0,1.0,10.0,1.0,26.86
31835,3.0,3.0,44.0,1.0,17.0,2.0,47.53
10354,3.0,2.0,54.0,0.0,3.0,1.0,24.61
94459,7.0,7.0,101.0,4.0,156.0,4.0,85.84
94467,3.0,1.0,69.0,1.0,24.0,2.0,38.3
11993,3.0,3.0,53.0,1.0,15.0,0.0,46.02
30980,7.0,5.0,159.0,10.0,148.0,8.0,90.66
87363,5.0,3.0,65.0,0.0,7.0,2.0,17.73
21661,2.0,2.0,82.0,0.0,13.0,1.0,21.54
92447,4.0,3.0,79.0,1.0,23.0,0.0,11.47
53143,3.0,1.0,38.0,0.0,2.0,0.0,32.83
80978,2.0,2.0,80.0,1.0,11.0,0.0,11.81
68060,3.0,1.0,65.0,0.0,25.0,2.0,14.66
80357,11.0,2.0,157.0,11.0,319.0,5.0,77.95
63300,2.0,3.0,73.0,1.0,22.0,1.0,24.78
84617,4.0,3.0,73.0,0.0,8.0,0.0,16.39
22176,4.0,2.0,51.0,0.0,13.0,1.0,17.34
55690,5.0,3.0,62.0,0.0,24.0,0.0,23.94
10664,3.0,3.0,29.0,0.0,27.0,2.0,33.29
33917,4.0,2.0,44.0,0.0,17.0,1.0,29.94
90822,4.0,2.0,33.0,0.0,5.0,1.0,25.84
20566,4.0,2.0,55.0,0.0,24.0,0.0,35.79
20512,5.0,1.0,66.0,1.0,11.0,0.0,39.1
79007,2.0,2.0,39.0,0.0,11.0,2.0,41.52
93957,5.0,3.0,49.0,1.0,17.0,0.0,45.1
68983,5.0,2.0,51.0,0.0,3.0,0.0,40.4
88673,5.0,2.0,77.0,0.0,1.0,1.0,31.92
51105,5.0,3.0,16.0,1.0,28.0,2.0,40.25
81275,2.0,3.0,29.0,0.0,13.0,1.0,37.62
88380,5.0,3.0,19.0,1.0,26.0,0.0,49.04
23345,2.0,3.0,26.0,0.0,1.0,2.0,26.83
81999,3.0,2.0,48.0,1.0,27.0,2.0,29.16
84530,5.0,1.0,42.0,0.0,21.0,0.0,33.21
11033,5.0,1.0,32.0,0.0,24.0,0.0,32.59
92299,2.0,3.0,52.0,0.0,17.0,2.0,24.68
32860,4.0,2.0,68.0,1.0,17.0,2.0,33.75
64737,4.0,2.0,42.0,1.0,9.0,1.0,30.86
37997,3.0,1.0,14.0,0.0,25.0,2.0,30.5
63941,8.0,4.0,162.0,11.0,321.0,8.0,81.35
20284,5.0,2.0,16.0,0.0,1.0,1.0,26.74
54510,5.0,3.0,78.0,0.0,10.0,2.0,38.79
58973,5.0,1.0,40.0,0.0,8.0,1.0,11.86
33445,5.0,1.0,34.0,1.0,7.0,2.0,31.73
60788,5.0,2.0,59.0,0.0,25.0,2.0,19.85
37558,3.0,3.0,63.0,0.0,1.0,0.0,12.1
61653,2.0,2.0,21.0,1.0,1.0,2.0,16.37
54720,2.0,2.0,36.0,1.0,29.0,1.0,20.62
21010,3.0,1.0,48.0,1.0,18.0,0.0,10.01
73513,5.0,2.0,61.0,0.0,4.0,1.0,20.04
92686,3.0,3.0,81.0,0.0,9.0,1.0,43.72
66252,4.0,3.0,67.0,0.0,6.0,1.0,14.19
74232,4.0,3.0,20.0,1.0,23.0,1.0,43.24
86376,5.0,1.0,27.0,0.0,2.0,2.0,23.6
98211,2.0,1.0,33.0,1.0,28.0,2.0,18.43
40625,4.0,2.0,36.0,0.0,16.0,1.0,22.85
39934,4.0,3.0,78.0,0.0,29.0,0.0,23.59
42866,4.0,1.0,22.0,1.0,19.0,0.0,10.68
13344,4.0,1.0,75.0,1.0,22.0,0.0,20.27
45951,3.0,3.0,51.0,0.0,1.0,0.0,42.93
54373,4.0,3.0,12.0,1.0,22.0,1.0,40.83
12138,5.0,2.0,41.0,1.0,4.0,1.0,15.04
97271,5.0,1.0,14.0,0.0,17.0,0.0,32.7
57886,5.0,2.0,30.0,1.0,27.0,1.0,33.9
41270,5.0,1.0,39.0,1.0,29.0,1.0,41.9
68349,2.0,1.0,48.0,0.0,21.0,0.0,37.75
95714,5.0,2.0,19.0,0.0,9.0,0.0,42.38
19134,4.0,1.0,17.0,0.0,20.0,0.0,45.15
68604,10.0,5.0,111.0,10.0,141.0,9.0,98.28
11944,5.0,2.0,13.0,0.0,23.0,0.0,29.28
67523,4.0,2.0,25.0,1.0,19.0,0.0,11.96
79911,3.0,3.0,51.0,1.0,29.0,2.0,34.52
45140,2.0,2.0,38.0,1.0,1.0,0.0,48.68
54742,4.0,2.0,47.0,1.0,20.0,0.0,14.67
43612,3.0,1.0,31.0,1.0,19.0,2.0,34.13
93410,2.0,3.0,63.0,0.0,12.0,1.0,13.94
73914,2.0,2.0,82.0,0.0,2.0,2.0,19.01
94406,4.0,3.0,63.0,0.0,5.0,1.0,47.18
50369,4.0,1.0,71.0,0.0,20.0,0.0,28.45
24543,4.0,2.0,41.0,0.0,25.0,2.0,11.25
50340,2.0,3.0,16.0,0.0,13.0,0.0,22.37
51428,3.0,3.0,62.0,1.0,21.0,1.0,33.38
75021,4.0,2.0,59.0,0.0,1.0,2.0,22.32
38488,5.0,2.0,60.0,1.0,18.0,1.0,27.79
51757,9.0,6.0,107.0,8.0,200.0,7.0,99.22
46835,6.0,5.0,134.0,9.0,336.0,8.0,81.63
12141,5.0,3.0,51.0,1.0,29.0,1.0,28.71
80121,4.0,2.0,72.0,0.0,7.0,0.0,25.8
52573,10.0,2.0,107.0,7.0,197.0,7.0,94.6
11097,3.0,3.0,15.0,0.0,6.0,2.0,42.65
64423,3.0,2.0,41.0,1.0,10.0,2.0,25.33
68732,3.0,2.0,81.0,1.0,4.0,1.0,34.02
75745,7.0,5.0,172.0,11.0,229.0,6.0,94.42
54952,8.0,7.0,115.0,4.0,314.0,9.0,76.93
35771,5.0,2.0,33.0,0.0,19.0,2.0,17.06
92718,3.0,2.0,12.0,0.0,15.0,1.0,17.33
31356,3.0,2.0,70.0,1.0,22.0,0.0,25.07
62827,5.0,3.0,16.0,1.0,1.0,2.0,40.69
20527,5.0,2.0,78.0,0.0,28.0,0.0,42.28
41806,4.0,2.0,67.0,0.0,19.0,1.0,25.0
68913,4.0,1.0,61.0,1.0,0.0,0.0,10.59
69751,4.0,2.0,32.0,1.0,16.0,2.0,40.38
45251,5.0,3.0,81.0,1.0,23.0,0.0,22.95
99847,3.0,1.0,23.0,1.0,4.0,0.0,25.36
28791,4.0,2.0,21.0,1.0,18.0,2.0,29.88
10481,3.0,1.0,26.0,0.0,20.0,2.0,12.25
41284,4.0,2.0,37.0,0.0,24.0,1.0,27.53
18956,5.0,1.0,41.0,0.0,17.0,0.0,39.39
24174,4.0,1.0,18.0,0.0,18.0,2.0,49.31
10450,6.0,5.0,126.0,10.0,215.0,5.0,90.61
35889,3.0,1.0,30.0,0.0,28.0,2.0,25.23
38951,2.0,1.0,58.0,1.0,23.0,0.0,22.59
91343,3.0,3.0,34.0,0.0,25.0,2.0,26.72
72198,3.0,3.0,65.0,0.0,7.0,1.0,43.53
78418,4.0,2.0,83.0,0.0,24.0,0.0,30.27
81752,3.0,2.0,61.0,0.0,6.0,1.0,41.87
50766,5.0,2.0,30.0,0.0,16.0,2.0,43.56
10190,5.0,2.0,57.0,0.0,16.0,2.0,10.68
91802,3.0,1.0,57.0,1.0,19.0,0.0,35.19
81254,8.0,7.0,71.0,6.0,288.0,9.0,91.43
37977,7.0,6.0,135.0,6.0,126.0,9.0,89.91
58736,4.0,1.0,34.0,0.0,14.0,1.0,15.36
77003,4.0,2.0,81.0,0.0,13.0,0.0,33.1
45328,2.0,3.0,52.0,0.0,14.0,0.0,39.1
76294,5.0,3.0,49.0,1.0,29.0,2.0,33.84
20145,3.0,2.0,83.0,0.0,12.0,1.0,26.96
18808,3.0,3.0,47.0,1.0,25.0,0.0,48.1
36840,5.0,1.0,28.0,0.0,3.0,0.0,37.27
19391,5.0,2.0,83.0,1.0,0.0,1.0,27.83
69591,5.0,3.0,54.0,0.0,26.0,1.0,29.46
37404,4.0,1.0,75.0,1.0,21.0,0.0,35.55
59032,4.0,1.0,34.0,1.0,2.0,0.0,19.8
66393,5.0,3.0,60.0,0.0,8.0,1.0,24.21
29858,2.0,1.0,68.0,1.0,3.0,1.0,47.59
32130,4.0,1.0,17.0,1.0,14.0,2.0,21.08
80368,4.0,3.0,74.0,0.0,16.0,2.0,12.74
61636,3.0,3.0,64.0,0.0,7.0,1.0,39.25
55768,6.0,6.0,105.0,7.0,181.0,5.0,85.99
43408,5.0,1.0,67.0,1.0,18.0,0.0,12.26
86963,4.0,1.0,39.0,0.0,5.0,0.0,48.7
10098,3.0,1.0,27.0,0.0,17.0,1.0,25.59
20636,5.0,2.0,21.0,1.0,21.0,2.0,20.36
27998,3.0,3.0,45.0,1.0,28.0,1.0,20.63
47984,4.0,2.0,39.0,0.0,9.0,1.0,10.71
33048,5.0,2.0,29.0,0.0,18.0,2.0,32.98
83470,3.0,3.0,51.0,0.0,1.0,1.0,17.96
74235,2.0,3.0,25.0,0.0,17.0,2.0,45.75
25110,2.0,2.0,27.0,1.0,9.0,2.0,43.02
26510,2.0,2.0,19.0,1.0,8.0,0.0,40.3
50782,2.0,1.0,19.0,0.0,7.0,0.0,13.96
66218,4.0,1.0,20.0,0.0,3.0,1.0,44.38
83586,4.0,1.0,71.0,0.0,15.0,1.0,29.36
64509,5.0,3.0,18.0,1.0,13.0,0.0,10.68
16434,9.0,3.0,98.0,6.0,307.0,8.0,78.5
27367,2.0,3.0,48.0,0.0,9.0,2.0,32.26
28956,2.0,3.0,64.0,1.0,10.0,0.0,39.29
42204,2.0,3.0,17.0,0.0,27.0,2.0,43.68
48545,5.0,3.0,76.0,0.0,10.0,2.0,26.49
15204,2.0,3.0,61.0,0.0,18.0,0.0,42.32
30419,2.0,2.0,22.0,1.0,10.0,2.0,42.09
90754,3.0,3.0,22.0,0.0,17.0,2.0,28.68
44135,5.0,3.0,77.0,1.0,0.0,1.0,38.96
82831,4.0,3.0,34.0,0.0,4.0,0.0,22.52
67411,5.0,2.0,53.0,0.0,29.0,1.0,21.61
82061,5.0,2.0,58.0,0.0,18.0,1.0,22.59
80000,5.0,3.0,19.0,0.0,23.0,1.0,35.54
45604,3.0,3.0,75.0,1.0,19.0,1.0,44.48
11317,2.0,3.0,24.0,0.0,6.0,0.0,22.08
41491,3.0,2.0,62.0,0.0,24.0,2.0,22.43
12321,3.0,3.0,34.0,1.0,25.0,1.0,26.32
90565,2.0,3.0,33.0,0.0,2.0,2.0,16.78
37595,4.0,1.0,49.0,0.0,26.0,2.0,31.91
97562,3.0,3.0,30.0,1.0,2.0,0.0,21.64
12044,3.0,3.0,25.0,1.0,5.0,0.0,20.64
44643,7.0,4.0,104.0,5.0,253.0,7.0,77.86
27934,4.0,2.0,58.0,0.0,7.0,1.0,33.51
71613,5.0,2.0,50.0,0.0,2.0,2.0,30.34
77485,5.0,1.0,57.0,1.0,15.0,1.0,39.92
64807,4.0,3.0,12.0,0.0,28.0,2.0,46.41
97010,2.0,2.0,12.0,0.0,12.0,0.0,39.03
28213,2.0,2.0,26.0,0.0,8.0,0.0,25.6
25743,4.0,1.0,48.0,0.0,20.0,2.0,29.11
72092,4.0,1.0,28.0,0.0,14.0,2.0,12.02
67282,5.0,2.0,48.0,1.0,7.0,1.0,40.22
70220,4.0,3.0,20.0,1.0,25.0,1.0,15.97
89695,3.0,3.0,50.0,0.0,12.0,0.0,34.72
98655,5.0,2.0,27.0,1.0,11.0,1.0,36.51
82225,5.0,3.0,15.0,0.0,13.0,1.0,31.38
63788,4.0,3.0,12.0,1.0,23.0,1.0,26.0
19155,5.0,3.0,65.0,0.0,18.0,1.0,25.7
34619,2.0,3.0,22.0,1.0,6.0,2.0,49.23
78992,5.0,1.0,27.0,1.0,16.0,0.0,13.11
79302,4.0,3.0,28.0,0.0,1.0,1.0,36.0
36800,4.0,3.0,62.0,1.0,25.0,0.0,29.29
87431,2.0,3.0,61.0,1.0,15.0,2.0,21.96
42677,3.0,1.0,71.0,0.0,23.0,1.0,26.76
84490,2.0,2.0,26.0,0.0,17.0,2.0,39.63
89382,3.0,3.0,69.0,1.0,24.0,1.0,46.04
93172,3.0,2.0,75.0,0.0,24.0,2.0,34.2
73377,5.0,2.0,13.0,1.0,5.0,2.0,17.01
89594,2.0,2.0,49.0,0.0,16.0,1.0,16.49
56817,4.0,3.0,39.0,0.0,6.0,0.0,40.02
66773,4.0,2.0,52.0,1.0,3.0,1.0,33.91
41318,2.0,1.0,39.0,0.0,2.0,1.0,11.98
19330,3.0,3.0,47.0,1.0,24.0,2.0,19.38
83393,5.0,2.0,26.0,1.0,15.0,2.0,22.17
24303,4.0,2.0,18.0,0.0,13.0,2.0,39.93
27055,4.0,3.0,74.0,1.0,2.0,1.0,12.95
75565,5.0,3.0,16.0,0.0,2.0,2.0,45.39
62594,4.0,2.0,49.0,0.0,13.0,0.0,49.46
16437,5.0,1.0,73.0,0.0,17.0,1.0,40.27
40764,3.0,3.0,54.0,0.0,11.0,0.0,17.88
25506,3.0,2.0,31.0,1.0,6.0,1.0,45.38
17454,2.0,2.0,59.0,1.0,22.0,1.0,25.58
40515,5.0,1.0,69.0,0.0,3.0,1.0,31.41
71326,3.0,1.0,65.0,1.0,24.0,1.0,24.14
39547,5.0,1.0,26.0,1.0,15.0,1.0,22.56
42931,2.0,2.0,58.0,0.0,18.0,1.0,38.97
30248,2.0,2.0,36.0,1.0,28.0,2.0,28.16
59533,3.0,3.0,16.0,0.0,18.0,2.0,43.46
33192,3.0,2.0,38.0,1.0,1.0,1.0,28.59
11851,5.0,1.0,29.0,1.0,1.0,2.0,26.57
97914,3.0,3.0,24.0,1.0,7.0,2.0,24.67
25334,5.0,3.0,63.0,0.0,28.0,2.0,33.56
92950,3.0,2.0,73.0,0.0,3.0,0.0,41.64
70596,4.0,2.0,73.0,0.0,24.0,0.0,22.36
27128,4.0,1.0,28.0,0.0,10.0,0.0,26.8
17325,5.0,2.0,73.0,0.0,25.0,2.0,16.56
53259,5.0,2.0,44.0,0.0,19.0,2.0,18.68
21647,8.0,3.0,84.0,11.0,309.0,6.0,91.5
26073,2.0,1.0,81.0,0.0,0.0,2.0,23.77
55981,5.0,3.0,82.0,0.0,5.0,1.0,46.22
13010,4.0,2.0,75.0,1.0,20.0,2.0,49.32
22127,3.0,3.0,13.0,1.0,21.0,0.0,41.91
97440,5.0,1.0,53.0,1.0,13.0,2.0,22.8
24523,8.0,6.0,156.0,5.0,156.0,4.0,84.15
73289,3.0,3.0,43.0,0.0,19.0,2.0,43.52
76768,2.0,1.0,57.0,0.0,26.0,0.0,36.27
32599,6.0,3.0,102.0,8.0,164.0,7.0,95.38
69451,5.0,2.0,79.0,1.0,27.0,0.0,17.62
20235,2.0,1.0,20.0,1.0,28.0,0.0,13.95
58140,3.0,1.0,75.0,1.0,22.0,0.0,31.2
26162,3.0,2.0,44.0,1.0,10.0,0.0,45.69
23675,3.0,3.0,26.0,1.0,28.0,0.0,20.35
17384,2.0,3.0,83.0,0.0,6.0,0.0,28.86
46635,4.0,2.0,63.0,1.0,13.0,1.0,44.71
94176,4.0,2.0,62.0,0.0,26.0,1.0,36.12
24921,2.0,2.0,55.0,0.0,10.0,2.0,45.73
39525,5.0,2.0,74.0,0.0,27.0,0.0,44.53
11834,5.0,1.0,35.0,0.0,25.0,2.0,29.77
36557,4.0,2.0,57.0,0.0,7.0,0.0,37.77
99269,4.0,2.0,19.0,0.0,17.0,2.0,31.5
84705,4.0,1.0,83.0,0.0,17.0,2.0,35.35
35434,3.0,2.0,77.0,0.0,7.0,2.0,30.35
75511,10.0,3.0,80.0,10.0,196.0,7.0,87.32
14893,2.0,3.0,14.0,1.0,25.0,0.0,45.54
42257,5.0,1.0,41.0,1.0,9.0,0.0,17.33
57696,3.0,2.0,66.0,0.0,8.0,2.0,36.38
82669,4.0,1.0,71.0,0.0,19.0,0.0,31.7
93617,3.0,3.0,20.0,0.0,7.0,0.0,32.84
25192,2.0,1.0,30.0,0.0,28.0,0.0,25.7
66066,2.0,2.0,24.0,1.0,29.0,1.0,14.54
55774,5.0,2.0,21.0,0.0,28.0,0.0,38.66
14279,3.0,2.0,42.0,1.0,2.0,2.0,42.81
37900,3.0,1.0,71.0,0.0,21.0,0.0,26.57
44767,3.0,3.0,57.0,1.0,3.0,2.0,21.74
11288,5.0,1.0,27.0,1.0,9.0,2.0,48.49
58732,3.0,1.0,80.0,1.0,14.0,1.0,38.16
60514,5.0,3.0,69.0,1.0,10.0,0.0,49.99
56089,2.0,3.0,72.0,0.0,29.0,0.0,12.54
97071,10.0,3.0,119.0,11.0,213.0,6.0,95.04
71911,3.0,3.0,67.0,1.0,17.0,2.0,24.02
62064,5.0,1.0,15.0,1.0,18.0,1.0,25.36
73831,3.0,2.0,68.0,1.0,0.0,1.0,25.99
81922,3.0,2.0,76.0,1.0,12.0,2.0,40.37
67457,2.0,2.0,19.0,1.0,29.0,0.0,12.17
82385,5.0,3.0,40.0,1.0,24.0,2.0,34.88
75547,3.0,3.0,23.0,0.0,19.0,1.0,16.25
93557,5.0,1.0,18.0,0.0,9.0,0.0,40.86
61681,4.0,3.0,13.0,1.0,25.0,1.0,27.46
72226,4.0,1.0,46.0,1.0,17.0,1.0,43.91
90917,6.0,7.0,92.0,9.0,270.0,6.0,91.78
91435,2.0,2.0,75.0,0.0,20.0,2.0,44.63
91456,4.0,1.0,63.0,1.0,14.0,1.0,10.92
95224,10.0,4.0,139.0,5.0,310.0,5.0,90.9
12284,3.0,1.0,27.0,0.0,12.0,2.0,47.07
46650,3.0,2.0,40.0,0.0,19.0,2.0,32.6
94977,3.0,2.0,41.0,1.0,26.0,2.0,45.53
79510,4.0,1.0,36.0,0.0,4.0,0.0,41.45
37794,5.0,1.0,35.0,1.0,0.0,0.0,29.21
18874,4.0,1.0,64.0,1.0,21.0,1.0,21.71
12722,3.0,2.0,31.0,1.0,14.0,1.0,39.48
66102,5.0,1.0,37.0,0.0,12.0,0.0,14.03
11171,5.0,2.0,51.0,1.0,10.0,2.0,31.61
82457,4.0,2.0,46.0,0.0,7.0,2.0,19.71
77049,4.0,3.0,68.0,0.0,29.0,0.0,44.74
81917,4.0,1.0,32.0,0.0,18.0,1.0,15.33
45180,3.0,3.0,81.0,0.0,27.0,0.0,24.67
16061,4.0,3.0,49.0,0.0,14.0,1.0,46.65
95659,3.0,3.0,25.0,0.0,24.0,0.0,49.9
30652,2.0,3.0,14.0,0.0,17.0,0.0,16.27
75802,5.0,3.0,49.0,1.0,27.0,0.0,12.88
87435,5.0,1.0,71.0,0.0,13.0,1.0,10.18
94698,2.0,2.0,75.0,1.0,19.0,1.0,35.21
72466,3.0,2.0,72.0,1.0,17.0,0.0,17.36
56800,4.0,2.0,43.0,0.0,5.0,1.0,13.85
21512,5.0,3.0,22.0,1.0,23.0,1.0,30.75
77370,9.0,2.0,173.0,5.0,228.0,4.0,83.79
46947,4.0,1.0,65.0,0.0,16.0,0.0,27.63
16284,2.0,3.0,70.0,0.0,28.0,1.0,20.31
78360,4.0,3.0,51.0,0.0,0.0,1.0,21.44
45975,9.0,6.0,91.0,5.0,185.0,8.0,87.5
12399,2.0,2.0,35.0,0.0,24.0,2.0,32.92
31612,5.0,2.0,58.0,0.0,18.0,2.0,32.72
98433,5.0,2.0,31.0,0.0,28.0,1.0,33.4
67208,10.0,4.0,177.0,8.0,267.0,9.0,86.98
83380,5.0,2.0,70.0,1.0,2.0,2.0,21.21
56034,2.0,2.0,53.0,1.0,27.0,1.0,24.7
40309,4.0,3.0,45.0,0.0,3.0,1.0,31.46
23709,5.0,1.0,61.0,1.0,25.0,1.0,15.3
17975,5.0,2.0,61.0,0.0,28.0,2.0,38.16
78387,4.0,2.0,18.0,0.0,28.0,2.0,48.99
36893,3.0,2.0,77.0,0.0,20.0,1.0,25.51
68908,3.0,3.0,34.0,1.0,2.0,1.0,49.44
97224,4.0,1.0,14.0,1.0,3.0,2.0,31.04
98972,4.0,2.0,52.0,0.0,22.0,1.0,12.09
55405,3.0,2.0,17.0,0.0,16.0,2.0,26.34
19473,4.0,2.0,26.0,0.0,21.0,0.0,45.23
35418,10.0,3.0,129.0,9.0,220.0,4.0,95.69
50813,3.0,3.0,32.0,0.0,1.0,0.0,26.87
37463,5.0,1.0,54.0,1.0,12.0,0.0,25.93
65431,4.0,3.0,76.0,0.0,7.0,0.0,24.38
78501,5.0,1.0,61.0,1.0,22.0,2.0,39.1
99996,2.0,1.0,40.0,0.0,8.0,1.0,10.89
15056,3.0,1.0,75.0,0.0,17.0,1.0,18.24
78977,10.0,2.0,128.0,11.0,280.0,9.0,76.83
35690,4.0,1.0,77.0,1.0,19.0,1.0,20.4
46859,5.0,1.0,69.0,0.0,10.0,2.0,36.03
56306,3.0,2.0,75.0,1.0,28.0,0.0,16.43
82198,8.0,6.0,158.0,4.0,279.0,4.0,89.26
95599,3.0,1.0,67.0,1.0,10.0,1.0,24.85
26287,4.0,1.0,35.0,1.0,7.0,2.0,14.95
76485,3.0,3.0,76.0,0.0,5.0,2.0,24.76
83893,3.0,3.0,49.0,1.0,28.0,0.0,28.07
93112,4.0,1.0,83.0,1.0,16.0,2.0,28.27
47457,4.0,2.0,49.0,1.0,11.0,0.0,46.54
85819,3.0,3.0,70.0,0.0,13.0,2.0,13.57
51114,3.0,1.0,23.0,1.0,25.0,1.0,19.26
51587,4.0,1.0,72.0,1.0,27.0,0.0,17.55
59728,4.0,2.0,62.0,0.0,14.0,2.0,40.62
10771,5.0,2.0,83.0,0.0,22.0,1.0,21.79
84440,4.0,3.0,65.0,1.0,24.0,0.0,13.79
65523,4.0,2.0,73.0,0.0,10.0,2.0,21.9
31099,5.0,2.0,53.0,1.0,27.0,2.0,15.38
30438,2.0,2.0,43.0,1.0,4.0,2.0,12.76
55118,3.0,2.0,49.0,1.0,25.0,1.0,35.18
54918,11.0,3.0,75.0,9.0,246.0,6.0,78.16
33844,5.0,3.0,51.0,1.0,4.0,0.0,28.67
43786,3.0,3.0,57.0,1.0,6.0,0.0,28.98
61471,4.0,2.0,71.0,0.0,3.0,2.0,42.85
48843,5.0,1.0,67.0,1.0,9.0,2.0,28.17
87057,5.0,2.0,73.0,1.0,17.0,2.0,46.96
81417,3.0,2.0,38.0,0.0,14.0,1.0,10.61
33159,4.0,1.0,47.0,0.0,2.0,1.0,35.1
97750,4.0,1.0,24.0,0.0,21.0,2.0,49.55
76649,4.0,1.0,62.0,1.0,0.0,1.0,16.05
59537,4.0,2.0,50.0,1.0,20.0,1.0,41.63
65460,3.0,3.0,28.0,0.0,27.0,0.0,23.99
40725,3.0,2.0,55.0,1.0,17.0,2.0,41.09
69462,4.0,3.0,18.0,1.0,29.0,1.0,40.29
38227,3.0,1.0,72.0,0.0,4.0,1.0,21.83
26782,2.0,3.0,17.0,0.0,24.0,2.0,48.21
33817,3.0,1.0,32.0,0.0,8.0,0.0,10.9
92968,5.0,1.0,20.0,0.0,19.0,0.0,22.82
92298,5.0,1.0,20.0,1.0,21.0,2.0,35.53
69545,4.0,2.0,62.0,0.0,15.0,2.0,20.99
98514,5.0,1.0,83.0,0.0,14.0,2.0,26.99
58873,3.0,1.0,34.0,0.0,14.0,0.0,40.46
57393,4.0,2.0,63.0,1.0,1.0,2.0,18.09
